lat,lon,radiance,bortle
33.12,130.52,2.418,4
33.12,130.53,1.3167,4
33.12,130.62,0.7244,3
33.12,130.63,0.9156,3
33.12,130.64,0.8787,3
33.12,130.65,0.783,3
33.12,130.66,0.5706,3
33.12,130.67,0.6246,3
33.12,130.68,0.6304,3
33.12,130.69,0.654,3
33.12,130.7,0.7327,3
33.12,130.71,0.7135,3
33.13,125.97,1.8419,4
33.13,125.98,6.3017,6
33.13,126.02,2.6607,5
33.13,126.03,9.191,6
33.13,126.05,3.7442,5
33.13,126.06,15.8855,7
33.13,126.07,8.2052,6
33.13,126.1,7.105,6
33.13,126.12,6.8375,6
33.13,126.13,8.1723,6
33.13,126.14,3.7104,5
33.13,126.15,7.2551,6
33.13,126.49,1.8379,4
33.13,126.51,3.2015,5
33.13,126.52,1.2674,4
33.13,126.53,1.1112,4
33.13,126.55,13.8154,7
33.13,126.56,2.2557,4
33.13,126.57,1.1255,4
33.13,126.58,1.2265,4
33.13,126.59,1.3118,4
33.13,126.6,1.7531,4
33.13,126.61,2.5035,5
33.13,126.62,1.9664,4
33.13,126.63,2.5039,5
33.13,126.65,1.6973,4
33.13,129.69,0.8031,3
33.13,129.7,0.9881,3
33.13,129.71,1.0147,4
33.13,129.72,1.3797,4
33.13,129.73,5.9045,6
33.13,129.74,1.8018,4
33.13,129.75,1.39,4
33.13,129.76,1.2829,4
33.13,129.77,2.2533,4
33.13,129.78,1.5462,4
33.13,129.79,8.3697,6
33.13,129.8,10.4644,7
33.13,129.81,5.4166,6
33.13,129.82,1.8958,4
33.13,129.83,1.3863,4
33.13,129.84,1.1522,4
33.13,129.85,0.9783,3
33.13,129.86,0.9265,3
33.13,129.87,0.9803,3
33.13,129.88,1.2717,4
33.13,129.89,1.4141,4
33.13,129.9,0.9597,3
33.13,129.91,0.8616,3
33.13,129.92,1.1934,4
33.13,129.93,0.8628,3
33.13,129.94,0.8402,3
33.13,129.95,0.7095,3
33.13,129.97,0.6665,3
33.13,129.98,0.879,3
33.13,129.99,2.9855,5
33.13,130.0,8.4909,6
33.13,130.01,1.3029,4
33.13,130.03,0.8398,3
33.13,130.04,1.0498,4
33.13,130.05,0.827,3
33.13,130.06,1.8892,4
33.13,130.07,1.1511,4
33.13,130.08,1.0461,4
33.13,130.09,3.0776,5
33.13,130.1,5.7685,6
33.13,130.11,2.8581,5
33.13,130.12,1.0267,4
33.13,130.13,0.9218,3
33.13,130.17,2.0106,4
33.13,130.18,0.9557,3
33.13,130.37,0.7889,3
33.13,130.38,1.9093,4
33.13,130.39,2.2216,4
33.13,130.4,1.7007,4
33.13,130.41,1.5985,4
33.13,130.42,3.1697,5
33.13,130.43,3.8713,5
33.13,130.44,3.1297,5
33.13,130.45,1.7057,4
33.13,130.46,1.4987,4
33.13,130.47,3.3361,5
33.13,130.48,1.6469,4
33.13,130.49,1.2581,4
33.13,130.5,1.3546,4
33.13,130.51,2.3711,4
33.13,130.52,4.3945,5
33.13,130.53,1.359,4
33.13,130.62,1.0788,4
33.13,130.63,1.4397,4
33.13,130.64,0.8484,3
33.13,130.65,0.605,3
33.14,126.02,7.6715,6
33.14,126.03,4.2374,5
33.14,126.06,17.2839,7
33.14,126.07,12.7148,7
33.14,126.08,4.2126,5
33.14,126.12,5.1837,6
33.14,126.47,11.3034,7
33.14,126.48,3.3729,5
33.14,126.5,1.4361,4
33.14,126.51,9.9413,6
33.14,126.52,1.6656,4
33.14,126.53,1.242,4
33.14,126.54,3.9708,5
33.14,126.55,1.6766,4
33.14,126.56,2.0435,4
33.14,126.57,1.7824,4
33.14,129.52,0.4967,2
33.14,129.53,0.8638,3
33.14,129.54,0.618,3
33.14,129.68,0.7133,3
33.14,129.69,1.2592,4
33.14,129.7,3.1889,5
33.14,129.71,3.7184,5
33.14,129.72,3.5061,5
33.14,129.73,4.3033,5
33.14,129.74,4.596,5
33.14,129.75,4.5434,5
33.14,129.76,2.5517,5
33.14,129.77,2.6849,5
33.14,129.78,5.7506,6
33.14,129.79,8.7222,6
33.14,129.8,8.0458,6
33.14,129.81,6.4301,6
33.14,129.82,2.3366,4
33.14,129.83,1.809,4
33.14,129.84,5.6459,6
33.14,129.85,1.5033,4
33.14,129.86,1.1774,4
33.14,129.87,0.905,3
33.14,129.88,1.0962,4
33.14,129.89,2.0412,4
33.14,129.9,2.8199,5
33.14,129.91,2.871,5
33.14,129.92,2.0306,4
33.14,129.93,1.3436,4
33.14,129.94,0.7641,3
33.14,129.97,0.7023,3
33.14,129.98,0.9582,3
33.14,129.99,1.8653,4
33.14,130.0,1.5624,4
33.14,130.01,0.8295,3
33.14,130.04,0.6572,3
33.14,130.05,1.2521,4
33.14,130.06,1.8457,4
33.14,130.07,0.8762,3
33.14,130.1,0.6843,3
33.14,130.11,0.7188,3
33.14,130.12,1.296,4
33.14,130.13,1.1548,4
33.14,130.14,1.2114,4
33.14,130.15,0.9189,3
33.14,130.28,0.8196,3
33.14,130.29,3.776,5
33.14,130.3,1.7955,4
33.14,130.31,1.5035,4
33.14,130.32,2.8667,5
33.14,130.33,3.2466,5
33.14,130.34,1.736,4
33.14,130.35,1.6867,4
33.14,130.37,1.183,4
33.14,130.38,2.9235,5
33.14,130.39,1.8796,4
33.14,130.4,2.452,4
33.14,130.41,2.7255,5
33.14,130.42,2.2096,4
33.14,130.43,3.0456,5
33.14,130.44,1.9679,4
33.14,130.45,1.713,4
33.14,130.46,1.5798,4
33.14,130.47,3.1556,5
33.14,130.48,2.3567,4
33.14,130.49,2.7926,5
33.14,130.5,3.374,5
33.14,130.51,2.7493,5
33.14,130.52,1.317,4
33.14,130.53,1.1036,4
33.14,130.62,1.8018,4
33.14,130.63,1.9339,4
33.14,130.65,0.9478,3
33.14,130.66,0.8004,3
33.14,130.82,0.4671,2
33.14,130.83,0.7989,3
33.15,125.82,0.6841,3
33.15,125.95,1.9519,4
33.15,125.96,2.1707,4
33.15,126.02,6.9017,6
33.15,126.03,3.8416,5
33.15,126.04,10.0754,7
33.15,126.05,20.5818,7
33.15,126.06,13.1187,7
33.15,126.07,4.9414,5
33.15,126.08,13.4625,7
33.15,126.11,5.9583,6
33.15,126.41,1.6873,4
33.15,126.45,2.0864,4
33.15,126.47,2.0777,4
33.15,126.48,2.4522,4
33.15,126.49,5.0233,6
33.15,126.5,3.3278,5
33.15,126.52,2.192,4
33.15,126.53,1.3922,4
33.15,126.56,3.7245,5
33.15,126.57,1.1587,4
33.15,126.71,2.4169,4
33.15,126.83,0.7296,3
33.15,129.52,0.4156,2
33.15,129.53,0.5804,3
33.15,129.54,0.6233,3
33.15,129.67,0.8451,3
33.15,129.68,0.9654,3
33.15,129.69,1.8157,4
33.15,129.7,2.751,5
33.15,129.71,6.5132,6
33.15,129.72,4.0534,5
33.15,129.73,9.0295,6
33.15,129.74,6.325,6
33.15,129.75,8.2698,6
33.15,129.76,6.2716,6
33.15,129.77,11.897,7
33.15,129.78,14.4337,7
33.15,129.79,3.7825,5
33.15,129.8,2.3551,4
33.15,129.81,2.3996,4
33.15,129.82,1.4295,4
33.15,129.83,2.0693,4
33.15,129.84,1.1459,4
33.15,129.85,0.9062,3
33.15,129.88,0.7721,3
33.15,129.89,1.4393,4
33.15,129.9,1.9685,4
33.15,129.91,1.3567,4
33.15,129.92,0.7903,3
33.15,129.98,0.7282,3
33.15,129.99,2.7181,5
33.15,130.0,2.1473,4
33.15,130.01,0.8349,3
33.15,130.02,0.624,3
33.15,130.03,0.6156,3
33.15,130.04,0.8247,3
33.15,130.05,1.0122,4
33.15,130.06,1.2742,4
33.15,130.07,0.9581,3
33.15,130.12,1.4835,4
33.15,130.13,1.7143,4
33.15,130.14,1.1813,4
33.15,130.15,0.9244,3
33.15,130.28,1.1164,4
33.15,130.29,25.1018,8
33.15,130.3,38.2893,8
33.15,130.31,9.2575,6
33.15,130.32,2.4133,4
33.15,130.33,1.6448,4
33.15,130.34,1.7803,4
33.15,130.35,1.0273,4
33.15,130.37,1.2011,4
33.15,130.38,2.6894,5
33.15,130.39,2.9057,5
33.15,130.4,3.2553,5
33.15,130.41,3.3398,5
33.15,130.42,3.9236,5
33.15,130.43,4.3344,5
33.15,130.44,2.2903,4
33.15,130.45,4.0043,5
33.15,130.46,2.3492,4
33.15,130.47,4.263,5
33.15,130.48,5.9499,6
33.15,130.49,4.5895,5
33.15,130.5,2.4777,4
33.15,130.51,3.1628,5
33.15,130.52,1.3115,4
33.15,130.53,1.1212,4
33.15,130.62,1.4816,4
33.15,130.63,0.8114,3
33.15,130.65,0.6629,3
33.15,130.66,0.6091,3
33.15,130.81,0.6199,3
33.15,130.82,1.1567,4
33.15,130.83,0.9207,3
33.15,130.99,0.4278,2
33.16,125.92,1.8334,4
33.16,125.93,3.7803,5
33.16,125.95,6.0552,6
33.16,126.01,10.3925,7
33.16,126.02,7.6141,6
33.16,126.03,10.1425,7
33.16,126.04,11.7216,7
33.16,126.05,7.0655,6
33.16,126.06,8.554,6
33.16,126.07,12.6372,7
33.16,126.08,5.4813,6
33.16,126.09,7.456,6
33.16,126.27,0.7694,3
33.16,126.28,0.876,3
33.16,126.41,1.1154,4
33.16,126.44,11.1628,7
33.16,126.45,3.9877,5
33.16,126.46,1.8456,4
33.16,126.47,3.5775,5
33.16,126.48,5.5484,6
33.16,126.49,1.6188,4
33.16,126.52,3.9351,5
33.16,126.56,3.5975,5
33.16,126.57,1.6129,4
33.16,126.59,1.4191,4
33.16,126.65,1.3084,4
33.16,126.66,1.389,4
33.16,126.67,0.9016,3
33.16,126.71,0.847,3
33.16,126.84,0.9138,3
33.16,126.85,0.69,3
33.16,129.66,0.6689,3
33.16,129.67,0.9444,3
33.16,129.68,3.2798,5
33.16,129.69,8.1176,6
33.16,129.7,22.2676,7
33.16,129.71,23.8027,7
33.16,129.72,20.0523,7
33.16,129.73,26.3879,8
33.16,129.74,11.8654,7
33.16,129.75,11.9973,7
33.16,129.76,8.5423,6
33.16,129.77,12.1617,7
33.16,129.78,8.2347,6
33.16,129.79,1.9839,4
33.16,129.8,1.4901,4
33.16,129.81,1.2649,4
33.16,129.82,1.0935,4
33.16,129.83,1.6806,4
33.16,129.84,1.1062,4
33.16,129.85,0.8996,3
33.16,129.86,0.7799,3
33.16,129.89,2.548,5
33.16,129.9,1.9219,4
33.16,129.91,0.8428,3
33.16,129.99,0.6615,3
33.16,130.0,1.0934,4
33.16,130.01,0.97,3
33.16,130.02,3.0064,5
33.16,130.03,0.9027,3
33.16,130.05,0.6656,3
33.16,130.06,0.7786,3
33.16,130.07,0.7369,3
33.16,130.12,1.0936,4
33.16,130.13,1.3683,4
33.16,130.17,0.7833,3
33.16,130.28,1.0932,4
33.16,130.29,6.802,6
33.16,130.3,16.6062,7
33.16,130.31,3.4216,5
33.16,130.32,1.3516,4
33.16,130.33,1.04,4
33.16,130.34,0.9141,3
33.16,130.35,0.9075,3
33.16,130.36,1.1448,4
33.16,130.37,1.1677,4
33.16,130.38,1.5768,4
33.16,130.39,5.6151,6
33.16,130.4,11.5791,7
33.16,130.41,12.087,7
33.16,130.42,10.8377,7
33.16,130.43,4.0951,5
33.16,130.44,3.5633,5
33.16,130.45,2.5863,5
33.16,130.46,2.3777,4
33.16,130.47,4.354,5
33.16,130.48,8.9249,6
33.16,130.49,6.8326,6
33.16,130.5,2.3215,4
33.16,130.51,2.0293,4
33.16,130.52,1.2284,4
33.16,130.53,1.0399,4
33.16,130.62,1.0055,4
33.16,130.63,0.7503,3
33.16,130.81,0.6596,3
33.16,130.82,0.6418,3
33.16,130.83,0.6434,3
33.16,130.98,0.6252,3
33.16,130.99,0.617,3
33.17,125.95,4.0894,5
33.17,126.02,10.1475,7
33.17,126.03,5.3491,6
33.17,126.04,9.7769,6
33.17,126.05,7.5694,6
33.17,126.06,6.5906,6
33.17,126.07,19.2527,7
33.17,126.09,8.8042,6
33.17,126.1,2.6493,5
33.17,126.27,1.3867,4
33.17,126.28,1.0067,4
33.17,126.38,1.8616,4
33.17,126.42,4.0894,5
33.17,126.46,4.688,5
33.17,126.65,1.5074,4
33.17,126.66,1.208,4
33.17,126.69,1.5002,4
33.17,126.7,3.8077,5
33.17,129.02,0.4397,2
33.17,129.03,0.485,2
33.17,129.59,0.9502,3
33.17,129.6,0.5691,3
33.17,129.64,1.3335,4
33.17,129.65,1.9399,4
33.17,129.66,2.0128,4
33.17,129.67,5.8629,6
33.17,129.68,7.8582,6
33.17,129.69,2.853,5
33.17,129.7,4.7861,5
33.17,129.71,21.8025,7
33.17,129.72,39.1789,8
33.17,129.73,20.6955,7
33.17,129.74,4.1372,5
33.17,129.75,2.5495,5
33.17,129.76,2.107,4
33.17,129.77,2.1581,4
33.17,129.78,2.0599,4
33.17,129.79,1.4912,4
33.17,129.8,1.0762,4
33.17,129.81,0.8442,3
33.17,129.83,0.752,3
33.17,129.84,2.4777,4
33.17,129.85,5.9404,6
33.17,129.86,1.3049,4
33.17,129.88,0.7327,3
33.17,129.89,1.1505,4
33.17,129.9,1.106,4
33.17,129.93,0.6335,3
33.17,129.94,0.6263,3
33.17,130.01,0.6939,3
33.17,130.02,0.9309,3
33.17,130.03,0.7367,3
33.17,130.04,0.9318,3
33.17,130.05,0.9425,3
33.17,130.13,0.8177,3
33.17,130.14,1.3859,4
33.17,130.15,0.8685,3
33.17,130.19,0.9647,3
33.17,130.2,2.1317,4
33.17,130.21,1.366,4
33.17,130.22,0.9246,3
33.17,130.23,0.8388,3
33.17,130.28,0.9453,3
33.17,130.29,1.0683,4
33.17,130.3,1.5596,4
33.17,130.31,1.3092,4
33.17,130.32,2.1931,4
33.17,130.33,1.388,4
33.17,130.34,1.8434,4
33.17,130.35,2.2038,4
33.17,130.36,1.9533,4
33.17,130.37,1.7355,4
33.17,130.38,2.6419,5
33.17,130.39,4.3969,5
33.17,130.4,6.1001,6
33.17,130.41,10.6742,7
33.17,130.42,9.378,6
33.17,130.43,4.0732,5
33.17,130.44,2.2778,4
33.17,130.45,2.3226,4
33.17,130.46,2.1568,4
33.17,130.47,2.0988,4
33.17,130.48,2.0533,4
33.17,130.49,2.4859,4
33.17,130.5,2.5772,5
33.17,130.51,2.7619,5
33.17,130.52,1.7082,4
33.17,130.53,1.3572,4
33.17,130.54,1.1401,4
33.17,130.55,1.1443,4
33.17,130.56,1.3029,4
33.17,130.57,1.0666,4
33.17,130.58,0.956,3
33.17,130.61,0.8719,3
33.17,130.62,1.0514,4
33.17,130.69,0.8046,3
33.17,130.7,0.7568,3
33.17,130.78,1.2885,4
33.17,130.79,0.742,3
33.18,125.94,2.5809,5
33.18,126.02,15.0806,7
33.18,126.03,3.7419,5
33.18,126.04,4.251,5
33.18,126.05,17.9485,7
33.18,126.06,5.9758,6
33.18,126.07,15.5653,7
33.18,126.08,3.9252,5
33.18,126.09,10.577,7
33.18,126.1,6.4057,6
33.18,126.27,0.7626,3
33.18,126.35,2.215,4
33.18,126.38,4.2844,5
33.18,126.49,1.5737,4
33.18,126.6,1.4298,4
33.18,126.61,1.1434,4
33.18,126.67,1.7356,4
33.18,126.7,2.3873,4
33.18,129.02,0.4256,2
33.18,129.03,0.3842,2
33.18,129.05,0.4483,2
33.18,129.06,0.8617,3
33.18,129.07,0.5356,3
33.18,129.08,0.4974,2
33.18,129.37,0.4449,2
33.18,129.38,0.5928,3
33.18,129.39,0.768,3
33.18,129.4,0.8812,3
33.18,129.64,0.8348,3
33.18,129.65,1.566,4
33.18,129.66,4.9444,5
33.18,129.67,4.3142,5
33.18,129.68,2.4653,4
33.18,129.69,1.5458,4
33.18,129.7,2.04,4
33.18,129.71,4.6004,5
33.18,129.72,14.6767,7
33.18,129.73,7.9117,6
33.18,129.74,2.7788,5
33.18,129.75,1.6713,4
33.18,129.76,1.2751,4
33.18,129.77,1.0519,4
33.18,129.78,0.954,3
33.18,129.79,0.7978,3
33.18,129.84,2.1605,4
33.18,129.85,1.5298,4
33.18,129.86,1.2395,4
33.18,129.87,1.3349,4
33.18,129.88,2.4538,4
33.18,129.89,1.7964,4
33.18,129.9,1.0282,4
33.18,129.91,0.8341,3
33.18,129.92,0.7383,3
33.18,129.93,1.4043,4
33.18,129.94,1.0084,4
33.18,129.95,0.8119,3
33.18,129.98,0.6928,3
33.18,129.99,0.8186,3
33.18,130.0,0.9756,3
33.18,130.01,1.1699,4
33.18,130.02,1.383,4
33.18,130.03,1.0819,4
33.18,130.04,1.6117,4
33.18,130.05,1.267,4
33.18,130.06,0.9838,3
33.18,130.1,0.924,3
33.18,130.11,1.2116,4
33.18,130.13,0.9255,3
33.18,130.14,3.0042,5
33.18,130.15,1.3546,4
33.18,130.16,1.0277,4
33.18,130.17,0.9447,3
33.18,130.18,0.9935,3
33.18,130.19,2.6894,5
33.18,130.2,3.4308,5
33.18,130.21,1.3261,4
33.18,130.22,2.5561,5
33.18,130.23,0.9146,3
33.18,130.28,1.1729,4
33.18,130.29,2.798,5
33.18,130.3,1.4062,4
33.18,130.31,1.4972,4
33.18,130.32,2.9731,5
33.18,130.33,2.5578,5
33.18,130.34,3.6889,5
33.18,130.35,2.2227,4
33.18,130.36,2.1999,4
33.18,130.37,1.9814,4
33.18,130.38,3.1799,5
33.18,130.39,6.6541,6
33.18,130.4,10.3529,7
33.18,130.41,7.9465,6
33.18,130.42,3.262,5
33.18,130.43,2.5848,5
33.18,130.44,2.0229,4
33.18,130.45,3.1119,5
33.18,130.46,2.0576,4
33.18,130.47,2.2404,4
33.18,130.48,2.1678,4
33.18,130.49,5.81,6
33.18,130.5,9.3721,6
33.18,130.51,7.0957,6
33.18,130.52,2.8348,5
33.18,130.53,2.3279,4
33.18,130.54,1.6276,4
33.18,130.55,1.8092,4
33.18,130.56,2.6898,5
33.18,130.57,1.8242,4
33.18,130.58,1.2403,4
33.18,130.59,1.0579,4
33.18,130.6,1.0101,4
33.18,130.61,1.0562,4
33.18,130.62,1.0645,4
33.18,130.69,0.8279,3
33.18,130.7,0.7994,3
33.18,130.71,1.0496,4
33.18,130.72,0.9128,3
33.18,130.73,0.6959,3
33.18,130.78,0.6566,3
33.18,130.79,0.5034,3
33.19,125.9,1.4454,4
33.19,125.95,2.4222,4
33.19,125.96,20.0886,7
33.19,125.98,7.8363,6
33.19,125.99,2.8175,5
33.19,126.0,11.4485,7
33.19,126.02,13.416,7
33.19,126.03,12.1213,7
33.19,126.04,14.4477,7
33.19,126.05,11.7183,7
33.19,126.06,9.7689,6
33.19,126.07,8.5719,6
33.19,126.08,6.2065,6
33.19,126.09,11.4424,7
33.19,126.1,4.6781,5
33.19,126.24,1.3131,4
33.19,126.26,1.0136,4
33.19,126.27,1.0045,4
33.19,126.28,0.8888,3
33.19,126.29,0.8745,3
33.19,126.44,1.0005,4
33.19,126.45,1.3842,4
33.19,126.47,1.2149,4
33.19,126.48,1.8806,4
33.19,126.55,0.9819,3
33.19,126.56,1.0687,4
33.19,126.62,3.1669,5
33.19,126.83,0.8264,3
33.19,126.84,1.5706,4
33.19,129.04,0.5865,3
33.19,129.05,0.6981,3
33.19,129.06,2.3099,4
33.19,129.07,0.7229,3
33.19,129.35,0.4716,2
33.19,129.36,1.3023,4
33.19,129.37,0.6996,3
33.19,129.38,0.4429,2
33.19,129.39,0.5556,3
33.19,129.4,0.5897,3
33.19,129.41,0.5631,3
33.19,129.62,0.6471,3
33.19,129.64,0.7698,3
33.19,129.65,2.7279,5
33.19,129.66,5.3986,6
33.19,129.67,4.5227,5
33.19,129.68,2.3913,4
33.19,129.69,1.3858,4
33.19,129.7,1.1817,4
33.19,129.71,1.4922,4
33.19,129.72,5.9114,6
33.19,129.73,2.2138,4
33.19,129.74,1.2301,4
33.19,129.75,1.0403,4
33.19,129.84,1.1447,4
33.19,129.85,2.3847,4
33.19,129.86,2.1295,4
33.19,129.87,1.94,4
33.19,129.88,1.594,4
33.19,129.89,0.9388,3
33.19,129.9,1.3573,4
33.19,129.91,2.3511,4
33.19,129.92,1.2504,4
33.19,129.93,1.2759,4
33.19,129.94,1.9393,4
33.19,129.95,1.9346,4
33.19,129.96,1.8886,4
33.19,129.97,1.1062,4
33.19,129.98,1.1583,4
33.19,129.99,1.0576,4
33.19,130.0,1.1088,4
33.19,130.01,2.8811,5
33.19,130.02,14.1501,7
33.19,130.03,13.6744,7
33.19,130.04,2.4383,4
33.19,130.05,1.594,4
33.19,130.06,1.6991,4
33.19,130.07,0.9888,3
33.19,130.1,0.8616,3
33.19,130.11,1.018,4
33.19,130.13,0.955,3
33.19,130.14,1.9993,4
33.19,130.15,1.1265,4
33.19,130.16,0.926,3
33.19,130.19,1.9204,4
33.19,130.2,2.1886,4
33.19,130.21,3.2299,5
33.19,130.22,1.3937,4
33.19,130.23,1.0765,4
33.19,130.24,0.8853,3
33.19,130.27,1.0457,4
33.19,130.28,1.2136,4
33.19,130.29,1.5649,4
33.19,130.3,1.6911,4
33.19,130.31,2.0728,4
33.19,130.32,2.6488,5
33.19,130.33,2.2324,4
33.19,130.34,2.2466,4
33.19,130.35,3.145,5
33.19,130.36,3.6655,5
33.19,130.37,3.5231,5
33.19,130.38,5.1781,6
33.19,130.39,4.9943,5
33.19,130.4,3.3595,5
33.19,130.41,3.2509,5
33.19,130.42,3.0421,5
33.19,130.43,2.5678,5
33.19,130.44,2.8907,5
33.19,130.45,4.7049,5
33.19,130.46,5.3147,6
33.19,130.47,2.0774,4
33.19,130.48,2.6217,5
33.19,130.49,8.6773,6
33.19,130.5,9.8959,6
33.19,130.51,4.6564,5
33.19,130.52,4.0468,5
33.19,130.53,6.308,6
33.19,130.54,6.6585,6
33.19,130.55,7.9367,6
33.19,130.56,6.576,6
33.19,130.57,2.5925,5
33.19,130.58,1.9446,4
33.19,130.59,1.5421,4
33.19,130.6,1.5176,4
33.19,130.61,1.6092,4
33.19,130.62,1.2313,4
33.19,130.63,1.0944,4
33.19,130.64,0.9301,3
33.19,130.74,0.5913,3
33.19,130.99,0.9457,3
33.2,125.89,2.2996,4
33.2,125.91,1.8168,4
33.2,125.94,8.2161,6
33.2,125.98,17.1733,7
33.2,126.02,8.6826,6
33.2,126.03,15.0574,7
33.2,126.04,7.5533,6
33.2,126.05,15.3465,7
33.2,126.06,11.629,7
33.2,126.07,13.4459,7
33.2,126.24,0.9585,3
33.2,126.25,1.4286,4
33.2,126.26,1.1727,4
33.2,126.27,1.6404,4
33.2,126.28,1.5234,4
33.2,126.29,1.661,4
33.2,126.3,1.1762,4
33.2,126.31,1.0689,4
33.2,126.33,0.9398,3
33.2,126.34,0.9331,3
33.2,126.35,0.8421,3
33.2,126.44,3.3356,5
33.2,126.45,1.1752,4
33.2,126.48,0.9224,3
33.2,126.49,0.8694,3
33.2,126.65,1.0837,4
33.2,126.66,0.8681,3
33.2,126.68,3.3911,5
33.2,126.82,3.2375,5
33.2,126.85,1.612,4
33.2,126.86,4.0021,5
33.2,129.02,0.3922,2
33.2,129.03,0.6937,3
33.2,129.04,0.8504,3
33.2,129.05,0.7141,3
33.2,129.06,0.6286,3
33.2,129.07,0.5497,3
33.2,129.35,0.5232,3
33.2,129.36,0.4472,2
33.2,129.39,0.7382,3
33.2,129.4,0.8418,3
33.2,129.41,0.8139,3
33.2,129.45,0.4444,2
33.2,129.62,0.7184,3
33.2,129.64,0.8994,3
33.2,129.65,2.6448,5
33.2,129.66,2.764,5
33.2,129.67,4.0628,5
33.2,129.68,3.5784,5
33.2,129.69,1.6832,4
33.2,129.7,1.2653,4
33.2,129.71,1.2003,4
33.2,129.72,3.6756,5
33.2,129.73,4.6097,5
33.2,129.74,1.5705,4
33.2,129.75,1.2073,4
33.2,129.76,1.1519,4
33.2,129.77,0.9987,3
33.2,129.78,1.1514,4
33.2,129.79,1.1995,4
33.2,129.8,0.762,3
33.2,129.84,0.8522,3
33.2,129.85,1.5186,4
33.2,129.86,0.9966,3
33.2,129.87,1.0622,4
33.2,129.88,1.0354,4
33.2,129.9,0.6485,3
33.2,129.91,0.6552,3
33.2,129.92,0.7531,3
33.2,129.93,0.7323,3
33.2,129.94,1.5451,4
33.2,129.95,0.9149,3
33.2,129.96,0.8098,3
33.2,129.97,0.9162,3
33.2,129.98,0.8686,3
33.2,130.0,0.7241,3
33.2,130.01,0.9703,3
33.2,130.02,4.9285,5
33.2,130.03,8.899,6
33.2,130.04,5.1163,6
33.2,130.05,1.7814,4
33.2,130.06,1.4719,4
33.2,130.07,0.9732,3
33.2,130.09,0.8995,3
33.2,130.1,1.2316,4
33.2,130.11,1.2797,4
33.2,130.12,0.8768,3
33.2,130.13,0.8772,3
33.2,130.14,3.1163,5
33.2,130.15,5.0348,6
33.2,130.16,1.2024,4
33.2,130.17,1.1575,4
33.2,130.18,1.1252,4
33.2,130.19,3.3369,5
33.2,130.2,4.1362,5
33.2,130.21,2.6864,5
33.2,130.22,1.6304,4
33.2,130.23,2.4492,4
33.2,130.24,1.1168,4
33.2,130.25,1.1954,4
33.2,130.26,1.2715,4
33.2,130.27,1.3547,4
33.2,130.28,1.6614,4
33.2,130.29,2.1329,4
33.2,130.3,1.9464,4
33.2,130.31,1.9357,4
33.2,130.32,2.3856,4
33.2,130.33,2.2071,4
33.2,130.34,3.1799,5
33.2,130.35,3.4229,5
33.2,130.36,3.3266,5
33.2,130.37,4.937,5
33.2,130.38,9.4551,6
33.2,130.39,6.4459,6
33.2,130.4,4.3585,5
33.2,130.41,3.7802,5
33.2,130.42,3.3704,5
33.2,130.43,3.5502,5
33.2,130.44,4.0602,5
33.2,130.45,4.6452,5
33.2,130.46,2.3875,4
33.2,130.47,2.134,4
33.2,130.48,2.4489,4
33.2,130.49,7.1123,6
33.2,130.5,8.9862,6
33.2,130.51,6.4156,6
33.2,130.52,7.7934,6
33.2,130.53,9.4355,6
33.2,130.54,8.8376,6
33.2,130.55,11.8578,7
33.2,130.56,7.014,6
33.2,130.57,3.9947,5
33.2,130.58,4.0042,5
33.2,130.59,5.9264,6
33.2,130.6,5.9301,6
33.2,130.61,2.2238,4
33.2,130.62,1.4338,4
33.2,130.63,1.2927,4
33.2,130.64,1.3752,4
33.2,130.65,1.294,4
33.2,130.66,1.2938,4
33.2,130.67,1.004,4
33.2,130.68,0.909,3
33.2,130.69,1.2748,4
33.2,130.7,0.9021,3
33.2,130.71,0.81,3
33.2,130.74,0.5997,3
33.2,130.99,0.5601,3
33.21,125.9,1.3761,4
33.21,125.91,2.3031,4
33.21,125.94,7.1419,6
33.21,125.98,3.1986,5
33.21,126.02,6.9284,6
33.21,126.03,12.5136,7
33.21,126.04,26.7689,8
33.21,126.05,11.5777,7
33.21,126.06,11.3602,7
33.21,126.07,15.269,7
33.21,126.08,3.7267,5
33.21,126.09,6.7972,6
33.21,126.23,0.9645,3
33.21,126.24,1.2575,4
33.21,126.25,3.848,5
33.21,126.26,11.5649,7
33.21,126.27,2.203,4
33.21,126.28,1.8224,4
33.21,126.29,4.4116,5
33.21,126.3,1.6771,4
33.21,126.31,1.2016,4
33.21,126.53,0.9503,3
33.21,126.54,0.976,3
33.21,126.55,0.9795,3
33.21,126.56,1.1138,4
33.21,126.57,1.0548,4
33.21,126.58,1.0131,4
33.21,126.64,2.7309,5
33.21,126.65,1.6863,4
33.21,126.82,1.4986,4
33.21,126.93,0.726,3
33.21,129.02,0.502,3
33.21,129.03,1.0187,4
33.21,129.04,0.5407,3
33.21,129.08,0.6131,3
33.21,129.1,0.456,2
33.21,129.43,0.4533,2
33.21,129.44,0.7277,3
33.21,129.45,1.0729,4
33.21,129.46,0.5532,3
33.21,129.57,0.4531,2
33.21,129.58,0.5285,3
33.21,129.59,0.9089,3
33.21,129.6,0.7098,3
33.21,129.63,0.7443,3
33.21,129.64,1.5132,4
33.21,129.65,2.7483,5
33.21,129.66,2.1116,4
33.21,129.67,1.7507,4
33.21,129.68,2.2003,4
